Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.2955;23.2955;23.8196;03-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.3431;23.3431;23.8683;04-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.7481;23.7481;24.2824;05-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.5955;23.5955;24.1264;07-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.7055;23.7055;24.2389;10-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.3299;23.3299;23.8548;12-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.8765;22.8765;23.3912;13-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.4984;23.4984;24.0271;17-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.8227;23.8227;24.3587;18-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.9628;23.9628;24.502;19-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.2406;24.2406;24.786;20-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.0799;24.0799;24.6217;21-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.1098;24.1098;24.6523;24-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.7889;23.7889;24.3242;25-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.2971;24.2971;24.8438;26-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.0786;24.0786;24.6204;27-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.0132;24.0132;24.5535;28-Apr-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.1217;25.1217;25.6869;02-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.3275;25.3275;25.8974;03-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.2674;25.2674;25.8359;04-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.4176;25.4176;25.9895;05-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.5919;25.5919;26.1677;08-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.6636;25.6636;26.241;09-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.8687;25.8687;26.4507;10-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.6488;25.6488;26.2259;11-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.3779;25.3779;25.9489;12-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.9946;23.9946;24.5345;15-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.9255;23.9255;24.4638;16-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.7635;24.7635;25.3207;17-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.9847;22.9847;23.5019;18-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.0667;22.0667;22.5632;19-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);20.6074;20.6074;21.0711;22-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.3762;21.3762;21.8572;23-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);20.998;20.998;21.4705;24-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.1166;21.1166;21.5917;25-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.587;21.587;22.0727;26-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.8405;21.8405;22.3319;29-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.6547;21.6547;22.1419;30-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);20.9476;20.9476;21.4189;31-May-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);20.0618;20.0618;20.5132;01-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);20.4507;20.4507;20.9108;02-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);20.1179;20.1179;20.5706;05-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.6194;19.6194;20.0608;06-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.4771;18.4771;18.8928;07-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);17.4329;17.4329;17.8251;08-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.5867;18.5867;19.0049;09-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.0856;18.0856;18.4925;12-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);17.0397;17.0397;17.4231;13-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);16.7534;16.7534;17.1304;14-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);17.7109;17.7109;18.1094;15-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.1932;18.1932;18.6025;16-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.3985;18.3985;18.8125;19-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.2776;18.2776;18.6888;20-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.6319;18.6319;19.0511;21-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.2647;19.2647;19.6982;22-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.4115;19.4115;19.8483;23-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.6721;18.6721;19.0922;26-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.328;19.328;19.7629;27-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.7108;18.7108;19.1318;28-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.7679;18.7679;19.1902;29-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.6619;19.6619;20.1043;30-Jun-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.6848;19.6848;20.1277;03-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.7107;19.7107;20.1542;04-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.9383;19.9383;20.3869;05-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.7772;19.7772;20.2222;06-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.3328;19.3328;19.7678;07-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.5724;19.5724;20.0128;10-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.4105;19.4105;19.8472;11-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.6638;19.6638;20.1062;12-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.684;19.684;20.1269;13-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.4523;19.4523;19.89;14-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.8388;18.8388;19.2627;17-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.5074;18.5074;18.9238;18-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.0572;18.0572;18.4635;19-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.5081;18.5081;18.9245;20-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.0128;18.0128;18.4181;21-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.1978;18.1978;18.6073;24-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);18.6042;18.6042;19.0228;25-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.1019;19.1019;19.5317;26-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.328;19.328;19.7629;27-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.4078;19.4078;19.8445;28-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.5282;19.5282;19.9676;31-Jul-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.4952;19.4952;19.9338;01-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.7089;19.7089;20.1524;02-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.6526;19.6526;20.0948;03-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.4832;19.4832;19.9216;04-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.4335;19.4335;19.8708;07-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);19.764;19.764;20.2087;08-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);20.0982;20.0982;20.5504;09-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);20.2404;20.2404;20.6958;10-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);20.4488;20.4488;20.9089;11-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);20.7243;20.7243;21.1906;14-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.052;21.052;21.5257;16-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);20.8766;20.8766;21.3463;17-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);20.8349;20.8349;21.3037;18-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.095;21.095;21.5696;21-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.1208;21.1208;21.596;22-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);20.8782;20.8782;21.348;23-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.0774;21.0774;21.5516;24-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.279;21.279;21.7578;25-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.4438;21.4438;21.9263;28-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.4891;21.4891;21.9726;29-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.5155;21.5155;21.9996;30-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.3603;21.3603;21.8409;31-Aug-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.5197;21.5197;22.0039;01-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.791;21.791;22.2813;04-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.9711;21.9711;22.4654;05-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.0886;22.0886;22.5856;06-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.0375;22.0375;22.5333;07-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.1689;22.1689;22.6677;08-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.4723;21.4723;21.9554;11-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.631;21.631;22.1177;12-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.9034;21.9034;22.3962;13-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.0843;22.0843;22.5812;14-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.1257;22.1257;22.6235;15-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.1277;22.1277;22.6256;18-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.7767;21.7767;22.2667;19-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);21.9322;21.9322;22.4257;20-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.1445;22.1445;22.6428;21-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.2274;22.2274;22.7275;22-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.0798;22.0798;22.5766;25-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.3214;22.3214;22.8236;26-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.4136;22.4136;22.9179;27-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.4502;22.4502;22.9553;28-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.6917;22.6917;23.2023;29-Sep-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.714;22.714;23.2251;03-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.4799;22.4799;22.9857;04-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.8688;22.8688;23.3833;05-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.9761;22.9761;23.4931;06-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.0927;23.0927;23.6123;09-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.1063;23.1063;23.6262;10-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.8178;22.8178;23.3312;11-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.1531;23.1531;23.674;12-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.222;23.222;23.7445;13-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.294;23.294;23.8181;16-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.234;23.234;23.7568;17-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.3232;23.3232;23.848;18-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.2011;23.2011;23.7231;19-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.3039;23.3039;23.8282;20-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.2538;23.2538;23.777;23-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.6161;23.6161;24.1475;26-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.9467;23.9467;24.4855;27-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.0299;24.0299;24.5706;30-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.1081;24.1081;24.6505;31-Oct-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.2567;24.2567;24.8025;01-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.3144;24.3144;24.8615;02-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.3039;24.3039;24.8507;03-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.3335;24.3335;24.881;06-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.3621;24.3621;24.9102;07-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.2012;24.2012;24.7457;08-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.3554;24.3554;24.9034;09-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.4384;24.4384;24.9883;10-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.4914;24.4914;25.0425;13-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.3863;24.3863;24.935;14-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.494;24.494;25.0451;15-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.5262;24.5262;25.078;16-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.2697;24.2697;24.8158;17-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.0226;24.0226;24.5631;20-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.4456;24.4456;24.9956;21-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.5671;24.5671;25.1199;22-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.6249;24.6249;25.179;23-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.8052;24.8052;25.3633;24-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.6985;24.6985;25.2542;27-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.7686;24.7686;25.3259;28-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.9654;24.9654;25.5271;29-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.9967;24.9967;25.5591;30-Nov-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.1897;25.1897;25.7565;01-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.3538;25.3538;25.9243;04-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.3865;25.3865;25.9577;05-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.2988;25.2988;25.868;06-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.4424;25.4424;26.0149;07-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.2475;25.2475;25.8156;08-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.4574;24.4574;25.0077;11-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.5481;23.5481;24.0779;12-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.8823;23.8823;24.4197;13-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.2771;24.2771;24.8233;14-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.5413;24.5413;25.0935;15-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.6758;24.6758;25.231;18-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.2476;24.2476;24.7932;19-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.1929;24.1929;24.7372;20-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.1733;24.1733;24.7172;21-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.4603;24.4603;25.0107;22-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.8405;24.8405;25.3994;26-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.1229;25.1229;25.6882;27-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.1752;25.1752;25.7416;28-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.2721;25.2721;25.8407;29-Dec-2006
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.6555;25.6555;26.2327;02-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.7314;25.7314;26.3104;03-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.6203;25.6203;26.1968;04-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.64;25.64;26.2169;05-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.3754;25.3754;25.9463;08-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.3754;25.3754;25.9463;09-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.0221;25.0221;25.5851;10-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.4035;25.4035;25.9751;11-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.8572;25.8572;26.439;12-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.0281;26.0281;26.6137;15-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.0263;26.0263;26.6119;16-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.1355;26.1355;26.7235;17-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.474;26.474;27.0697;18-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.2015;26.2015;26.791;19-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.2282;26.2282;26.8183;22-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.0181;26.0181;26.6035;23-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.195;26.195;26.7844;24-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.5937;26.5937;27.1921;25-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.5573;26.5573;27.1548;29-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.1757;26.1757;26.7647;31-Jan-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.494;26.494;27.0901;01-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.5208;26.5208;27.1175;02-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.4902;26.4902;27.0862;05-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.4667;26.4667;27.0622;06-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.8804;26.8804;27.4852;07-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.8347;26.8347;27.4385;08-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.4325;26.4325;27.0272;09-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.4825;25.4825;26.0559;12-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.3147;25.3147;25.8843;13-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.2741;25.2741;25.8428;14-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.8847;25.8847;26.4671;15-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.0415;26.0415;26.6274;19-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.8945;25.8945;26.4771;20-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.7707;25.7707;26.3505;21-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.493;25.493;26.0666;22-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.9568;24.9568;25.5183;23-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.2541;25.2541;25.8223;26-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.0695;25.0695;25.6336;27-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.9737;23.9737;24.5131;28-Feb-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.2799;24.2799;24.8262;01-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.0192;24.0192;24.5596;02-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.9382;22.9382;23.4543;05-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.0737;23.0737;23.5929;06-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.6776;22.6776;23.1878;07-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.5062;23.5062;24.0351;08-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.1561;23.1561;23.6771;09-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.2688;23.2688;23.7923;12-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.6824;23.6824;24.2153;13-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.038;23.038;23.5564;14-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.172;23.172;23.6934;15-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);22.9401;22.9401;23.4563;16-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.2939;23.2939;23.818;19-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.4483;23.4483;23.9759;20-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.7409;23.7409;24.2751;21-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.306;24.306;24.8529;22-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.3803;24.3803;24.9289;23-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.1466;24.1466;24.6899;26-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.7952;23.7952;24.3306;28-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.8997;23.8997;24.4374;29-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.1313;24.1313;24.6743;30-Mar-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.2069;23.2069;23.7291;02-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.4105;23.4105;23.9372;03-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.553;23.553;24.0829;04-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);23.9009;23.9009;24.4387;05-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.448;24.448;24.9981;09-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.6994;24.6994;25.2551;10-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.9518;24.9518;25.5132;11-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);24.7374;24.7374;25.294;12-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.0936;25.0936;25.6582;13-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.678;25.678;26.2558;16-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.6204;25.6204;26.1969;17-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.7798;25.7798;26.3598;18-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);25.8021;25.8021;26.3826;19-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.3147;26.3147;26.9068;20-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.3334;26.3334;26.9259;23-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.8051;26.8051;27.4082;24-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);27.0599;27.0599;27.6687;25-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.9727;26.9727;27.5796;26-Apr-2007
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);26.497;26.497;27.0932;27-Apr-2007
